secid,date,close,volume,return
108105,20150716,2124.29,0,0.008015
108105,20150717,2126.64,0,0.001106
108105,20150720,2128.28,0,0.000771
108105,20150721,2119.21,0,-0.004262
108105,20150722,2114.15,0,-0.002388
108105,20150723,2102.15,0,-0.005676
108105,20150724,2079.65,0,-0.010703
108105,20150727,2067.64,0,-0.005775
108105,20150728,2093.25,0,0.012386
108105,20150729,2108.57,0,0.007319
108105,20150730,2108.63,0,0.000028
108105,20150731,2103.84,0,-0.002272
108105,20150803,2098.04,0,-0.002757
108105,20150804,2093.32,0,-0.00225
108105,20150805,2099.84,0,0.003115
108105,20150806,2083.56,0,-0.007753
108105,20150807,2077.57,0,-0.002875
108105,20150810,2104.18,0,0.012808
108105,20150811,2084.07,0,-0.009557
108105,20150812,2086.05,0,0.00095
108105,20150813,2083.39,0,-0.001275
108105,20150814,2091.54,0,0.003912
108105,20150817,2102.44,0,0.005211
108105,20150818,2096.92,0,-0.002626
108105,20150819,2079.61,0,-0.008255
108105,20150820,2035.73,0,-0.0211
108105,20150821,1970.89,0,-0.031851
108105,20150824,1893.21,0,-0.039414
108105,20150825,1867.61,0,-0.013522
108105,20150826,1940.51,0,0.039034
108105,20150827,1987.66,0,0.024298
108105,20150828,1988.87,0,0.000609
108105,20150831,1972.18,0,-0.008392
108105,20150901,1913.85,0,-0.029576
108105,20150902,1948.86,0,0.018293
108105,20150903,1951.13,0,0.001165
108105,20150904,1921.22,0,-0.01533
108105,20150908,1969.41,0,0.025083
108105,20150909,1942.04,0,-0.013898
108105,20150910,1952.29,0,0.005278
108105,20150911,1961.05,0,0.004487
108105,20150914,1953.03,0,-0.00409
108105,20150915,1978.09,0,0.012831
108105,20150916,1995.31,0,0.008705
108105,20150917,1990.2,0,-0.002561
108105,20150918,1958.03,0,-0.016164
108105,20150921,1966.97,0,0.004566
108105,20150922,1942.74,0,-0.012318
108105,20150923,1938.76,0,-0.002049
108105,20150924,1932.24,0,-0.003363
108105,20150925,1931.34,0,-0.000466
108105,20150928,1881.77,0,-0.025666
108105,20150929,1884.09,0,0.001233
108105,20150930,1920.03,0,0.024802
108105,20151001,1923.82,0,0.001974
108105,20151002,1951.36,0,0.014315
108105,20151005,1987.05,0,0.01829
108105,20151006,1979.92,0,-0.003588
108105,20151007,1995.83,0,0.008036
108105,20151008,2013.43,0,0.008818
108105,20151009,2014.89,0,0.000725
108105,20151012,2017.46,0,0.001275
108105,20151013,2003.69,0,-0.006825
108105,20151014,1994.24,0,-0.004716
108105,20151015,2023.86,0,0.014853
108105,20151016,2033.11,0,0.00457
108105,20151019,2033.66,0,0.000271
108105,20151020,2030.77,0,-0.001421
108105,20151021,2018.94,0,-0.005825
108105,20151022,2052.51,0,0.016628
108105,20151023,2075.15,0,0.01103
108105,20151026,2071.18,0,-0.001913
108105,20151027,2065.89,0,-0.002554
108105,20151028,2090.35,0,0.01184
108105,20151029,2089.41,0,-0.00045
108105,20151030,2079.36,0,-0.00481
108105,20151102,2104.05,0,0.011874
108105,20151103,2109.79,0,0.002728
108105,20151104,2102.31,0,-0.003545
108105,20151105,2099.93,0,-0.001132
108105,20151106,2099.2,0,-0.000348
108105,20151109,2078.58,0,-0.009823
108105,20151110,2081.72,0,0.001511
108105,20151111,2075,0,-0.003228
108105,20151112,2045.97,0,-0.01399
108105,20151113,2023.04,0,-0.011207
108105,20151116,2053.19,0,0.014903
108105,20151117,2050.44,0,-0.001339
108105,20151118,2083.58,0,0.016162
108105,20151119,2081.24,0,-0.001123
108105,20151120,2089.17,0,0.00381
108105,20151123,2086.59,0,-0.001235
108105,20151124,2089.14,0,0.001222
108105,20151125,2088.87,0,-0.000129
108105,20151127,2090.11,0,0.000594
108105,20151130,2080.41,0,-0.004641
108105,20151201,2102.63,0,0.010681
108105,20151202,2079.51,0,-0.010996
108105,20151203,2049.62,0,-0.014374
108105,20151204,2091.69,0,0.020526
108105,20151207,2077.07,0,-0.00699
108105,20151208,2063.59,0,-0.00649
108105,20151209,2047.62,0,-0.007739
108105,20151210,2052.23,0,0.002251
108105,20151211,2012.37,0,-0.019423
108105,20151214,2021.94,0,0.004756
108105,20151215,2043.41,0,0.010619
108105,20151216,2073.07,0,0.014515
108105,20151217,2041.89,0,-0.015041
108105,20151218,2005.55,0,-0.017797
108105,20151221,2021.15,0,0.007778
108105,20151222,2038.97,0,0.008817
108105,20151223,2064.29,0,0.012418
108105,20151224,2060.99,0,-0.001599
108105,20151228,2056.5,0,-0.002179
108105,20151229,2078.36,0,0.01063
108105,20151230,2063.36,0,-0.007217
108105,20151231,2043.94,0,-0.003911
108105,20160104,2012.66,0,-0.015304
108105,20160105,2016.71,0,0.002012
108105,20160106,1990.26,0,-0.013115
108105,20160107,1943.09,0,-0.0237
108105,20160108,1922.03,0,-0.010838
108105,20160111,1923.67,0,0.000853
108105,20160112,1938.68,0,0.007803
108105,20160113,1890.28,0,-0.024965
108105,20160114,1921.84,0,0.016696
108105,20160115,1880.33,0,-0.021599
108105,20160119,1881.33,0,0.000532
108105,20160120,1859.33,0,-0.011694
108105,20160121,1868.99,0,0.005195
108105,20160122,1906.9,0,0.020284
108105,20160125,1877.08,0,-0.015638
108105,20160126,1903.63,0,0.014144
108105,20160127,1882.95,0,-0.010863
108105,20160128,1893.36,0,0.005529
108105,20160129,1940.24,0,0.02476
108105,20160201,1939.38,0,-0.000443
108105,20160202,1903.03,0,-0.018743
108105,20160203,1912.53,0,0.004992
108105,20160204,1915.45,0,0.001527
108105,20160205,1880.05,0,-0.018481
108105,20160208,1853.44,0,-0.014154
108105,20160209,1852.21,0,-0.000664
108105,20160210,1851.86,0,-0.000189
108105,20160211,1829.08,0,-0.012301
108105,20160212,1864.78,0,0.019518
108105,20160216,1895.58,0,0.016517
108105,20160217,1926.82,0,0.01648
108105,20160218,1917.83,0,-0.004666
108105,20160219,1917.78,0,-0.000026
108105,20160222,1945.5,0,0.014454
108105,20160223,1921.27,0,-0.012454
108105,20160224,1929.8,0,0.00444
108105,20160225,1951.7,0,0.011348
108105,20160226,1948.05,0,-0.00187
108105,20160229,1932.23,0,-0.008121
108105,20160301,1978.35,0,0.023869
108105,20160302,1986.45,0,0.004094
108105,20160303,1993.4,0,0.003499
108105,20160304,1999.99,0,0.003306
108105,20160307,2001.76,0,0.000885
108105,20160308,1979.26,0,-0.01124
108105,20160309,1989.26,0,0.005052
108105,20160310,1989.57,0,0.000156
108105,20160311,2022.19,0,0.016396
108105,20160314,2019.64,0,-0.001261
108105,20160315,2015.93,0,-0.001837
108105,20160316,2027.22,0,0.0056
108105,20160317,2040.59,0,0.006595
108105,20160318,2049.58,0,0.004406
108105,20160321,2051.6,0,0.000986
108105,20160322,2049.8,0,-0.000877
108105,20160323,2036.71,0,-0.006386
108105,20160324,2035.94,0,-0.000378
108105,20160328,2037.05,0,0.000545
108105,20160329,2055.01,0,0.008817
108105,20160330,2063.95,0,0.00435
108105,20160331,2059.74,0,0.003309
108105,20160401,2072.78,0,0.006331
108105,20160404,2066.13,0,-0.003208
108105,20160405,2045.17,0,-0.010144
108105,20160406,2066.66,0,0.010508
108105,20160407,2041.91,0,-0.011976
108105,20160408,2047.6,0,0.002787
108105,20160411,2041.99,0,-0.00274
108105,20160412,2061.72,0,0.009662
108105,20160413,2082.42,0,0.01004
108105,20160414,2082.78,0,0.000173
108105,20160415,2080.73,0,-0.000984
108105,20160418,2094.34,0,0.006541
108105,20160419,2100.8,0,0.003084
108105,20160420,2102.4,0,0.000762
108105,20160421,2091.48,0,-0.005194
108105,20160422,2091.58,0,0.000048
108105,20160425,2087.79,0,-0.001812
108105,20160426,2091.7,0,0.001873
108105,20160427,2095.15,0,0.001649
108105,20160428,2075.81,0,-0.009231
108105,20160429,2065.3,0,-0.005063
